"res","h3_address","lng","lat"
3,"838ed8fffffffff",-86.272,-20.781
3,"838ed9fffffffff",-85.279,-21.47
3,"838edafffffffff",-87.413,-21.212
3,"838edbfffffffff",-86.424,-21.905
3,"838edcfffffffff",-86.121,-19.648
3,"838eddfffffffff",-85.132,-20.34
3,"838edefffffffff",-87.258,-20.084
3,"838ee0fffffffff",-83.431,-15.281
3,"838ee1fffffffff",-82.449,-15.975
3,"838ee2fffffffff",-84.551,-15.745
3,"838ee3fffffffff",-83.57,-16.443
3,"838ee4fffffffff",-83.293,-14.115
3,"838ee5fffffffff",-82.314,-14.811
3,"838ee6fffffffff",-84.409,-14.582
3,"838ee8fffffffff",-81.596,-17.817
3,"838ee9fffffffff",-80.605,-18.492
3,"838eeafffffffff",-82.722,-18.286
3,"838eebfffffffff",-81.73,-18.966
3,"838eecfffffffff",-81.464,-16.661
3,"838eedfffffffff",-80.476,-17.34
3,"838eeefffffffff",-82.585,-17.133
3,"838ef0fffffffff",-86.649,-15.496
3,"838ef1fffffffff",-85.674,-16.203
3,"838ef2fffffffff",-87.771,-15.942
3,"838ef3fffffffff",-86.799,-16.653
3,"838ef4fffffffff",-86.499,-14.334
3,"838ef5fffffffff",-85.528,-15.042
3,"838ef6fffffffff",-87.617,-14.784
3,"838f00fffffffff",-82.907,-1.736
3,"838f01fffffffff",-81.965,-2.427
3,"838f02fffffffff",-83.982,-2.197
3,"838f03fffffffff",-83.039,-2.889
3,"838f04fffffffff",-82.777,-0.589
3,"838f05fffffffff",-81.837,-1.276
3,"838f06fffffffff",-83.847,-1.047
3,"838f08fffffffff",-81.144,-4.277
3,"838f09fffffffff",-80.193,-4.97
3,"838f0afffffffff",-82.223,-4.745
3,"838f0bfffffffff",-81.27,-5.441
3,"838f0cfffffffff",-81.019,-3.118
3,"838f0dfffffffff",-80.071,-3.809
3,"838f0efffffffff",-82.093,-3.583
3,"838f10fffffffff",-85.995,-1.964
3,"838f11fffffffff",-85.059,-2.657
3,"838f12fffffffff",-87.072,-2.423
3,"838f13fffffffff",-86.138,-3.118
3,"838f14fffffffff",-85.854,-0.817
3,"838f15fffffffff",-84.92,-1.506
3,"838f16fffffffff",-86.927,-1.274
3,"838f18fffffffff",-84.254,-4.513
3,"838f19fffffffff",-83.305,-5.212
3,"838f1afffffffff",-85.339,-4.977
3,"838f1bfffffffff",-84.391,-5.679
3,"838f1cfffffffff",-84.117,-3.352
3,"838f1dfffffffff",-83.172,-4.048
3,"838f1efffffffff",-85.198,-3.815
3,"838f20fffffffff",-81.584,1.002
3,"838f21fffffffff",-80.648,0.321
3,"838f22fffffffff",-82.647,0.55
3,"838f23fffffffff",-81.71,-0.133
3,"838f24fffffffff",-81.459,2.128
3,"838f25fffffffff",-80.526,1.452
3,"838f26fffffffff",-82.518,1.68
3,"838f28fffffffff",-79.829,-1.504
3,"838f29fffffffff",-78.886,-2.19
3,"838f2afffffffff",-80.894,-1.964
3,"838f2bfffffffff",-79.949,-2.653
3,"838f2cfffffffff",-79.71,-0.361
3,"838f2dfffffffff",-78.77,-1.044
3,"838f2efffffffff",-80.771,-0.818
3,"838f30fffffffff",-84.646,0.777
3,"838f31fffffffff",-83.713,0.095
3,"838f32fffffffff",-85.713,0.323
3,"838f33fffffffff",-84.782,-0.361
3,"838f34fffffffff",-84.51,1.906
3,"838f35fffffffff",-83.58,1.23
3,"838f36fffffffff",-85.574,1.455
3,"838f40fffffffff",-76.264,-6.559
3,"838f41fffffffff",-75.311,-7.239
3,"838f42fffffffff",-77.328,-7.039
3,"838f43fffffffff",-76.372,-7.722
3,"838f44fffffffff",-76.157,-5.399
3,"838f45fffffffff",-75.208,-6.08
3,"838f46fffffffff",-77.217,-5.875
3,"838f48fffffffff",-74.46,-9.075
3,"838f49fffffffff",-73.506,-9.743
3,"838f4afffffffff",-75.521,-9.565
3,"838f4bfffffffff",-74.562,-10.237
3,"838f4cfffffffff",-74.359,-7.914
3,"838f4dfffffffff",-73.409,-8.584
3,"838f4efffffffff",-75.416,-8.401
3,"838f50fffffffff",-79.359,-6.829
3,"838f51fffffffff",-78.4,-7.519
3,"838f52fffffffff",-80.439,-7.305
3,"838f53fffffffff",-79.479,-7.998
3,"838f54fffffffff",-79.239,-5.662
3,"838f55fffffffff",-78.284,-6.352
3,"838f56fffffffff",-80.316,-6.136
3,"838f58fffffffff",-77.554,-9.374
3,"838f59fffffffff",-76.591,-10.055
3,"838f5afffffffff",-78.635,-9.859
3,"838f5bfffffffff",-77.668,-10.543
3,"838f5cfffffffff",-77.441,-8.205
3,"838f5dfffffffff",-76.481,-8.888
3,"838f5efffffffff",-78.517,-8.688
3,"838f60fffffffff",-75.003,-3.774
3,"838f61fffffffff",-74.062,-4.451
3,"838f62fffffffff",-76.05,-4.244
3,"838f63fffffffff",-75.105,-4.924
3,"838f64fffffffff",-74.902,-2.628
3,"838f65fffffffff",-73.964,-3.306
3,"838f66fffffffff",-75.945,-3.093
3,"838f68fffffffff",-73.217,-6.275
3,"838f69fffffffff",-72.276,-6.943
3,"838f6afffffffff",-74.26,-6.756
3,"838f6bfffffffff",-73.313,-7.428
3,"838f6cfffffffff",-73.122,-5.125
3,"838f6dfffffffff",-72.185,-5.795
3,"838f6efffffffff",-74.16,-5.601
3,"838f70fffffffff",-78.055,-4.03
3,"838f71fffffffff",-77.106,-4.716
3,"838f72fffffffff",-79.121,-4.5
3,"838f73fffffffff",-78.169,-5.189
3,"838f74fffffffff",-77.941,-2.876
3,"838f75fffffffff",-76.996,-3.561
3,"838f76fffffffff",-79.003,-3.342
3,"838f80fffffffff",-90.461,-4.945
3,"838f81fffffffff",-89.535,-5.65
3,"838f82fffffffff",-91.539,-5.395
3,"838f83fffffffff",-90.618,-6.102
3,"838f84fffffffff",-90.304,-3.79
3,"838f85fffffffff",-89.381,-4.491
3,"838f86fffffffff",-91.379,-4.242
3,"838f88fffffffff",-88.755,-7.522
3,"838f89fffffffff",-87.813,-8.234
3,"838f8afffffffff",-89.846,-7.975
3,"838f8bfffffffff",-88.909,-8.689
3,"838f8cfffffffff",-88.602,-6.357
3,"838f8dfffffffff",-87.663,-7.066
3,"838f8efffffffff",-89.69,-6.812
3,"838f90fffffffff",-93.522,-5.136
3,"838f91fffffffff",-92.615,-5.842
3,"838f92fffffffff",-94.588,-5.577
3,"838f93fffffffff",-93.688,-6.285
3,"838f94fffffffff",-93.357,-3.991
3,"838f95fffffffff",-92.452,-4.691
3,"838f96fffffffff",-94.42,-4.434
3,"838f98fffffffff",-91.862,-7.708
3,"838f99fffffffff",-90.937,-8.423
3,"838f9afffffffff",-92.945,-8.15
3,"838f9bfffffffff",-92.025,-8.867
3,"838f9cfffffffff",-91.7,-6.551
3,"838f9dfffffffff",-90.777,-7.262
3,"838f9efffffffff",-92.779,-6.995
3,"838fa0fffffffff",-89.075,-2.186
3,"838fa1fffffffff",-88.15,-2.88
3,"838fa2fffffffff",-90.148,-2.641
3,"838fa3fffffffff",-89.227,-3.336
3,"838fa4fffffffff",-88.924,-1.042
3,"838fa5fffffffff",-88.001,-1.73
3,"838fa6fffffffff",-89.994,-1.496
3,"838fa8fffffffff",-87.365,-4.737
3,"838fa9fffffffff",-86.426,-5.44
3,"838faafffffffff",-88.45,-5.195
3,"838fabfffffffff",-87.514,-5.9
3,"838facfffffffff",-87.218,-3.577
3,"838fadfffffffff",-86.281,-4.276
3,"838faefffffffff",-88.3,-4.035
3,"838fb0fffffffff",-92.129,-2.4
3,"838fb1fffffffff",-91.22,-3.093
3,"838fb2fffffffff",-93.193,-2.849
3,"838fb3fffffffff",-92.29,-3.543
3,"838fb4fffffffff",-91.969,-1.261
3,"838fb5fffffffff",-91.062,-1.949
3,"838fb6fffffffff",-93.03,-1.711
3,"839000fffffffff",-121.842,-10.447
3,"839002fffffffff",-121.105,-10.17
3,"839003fffffffff",-121.882,-9.672
3,"839004fffffffff",-122.275,-11.097
3,"839005fffffffff",-122.604,-10.244
3,"839006fffffffff",-121.346,-11.051
3,"839010fffffffff",-119.783,-10.535
3,"839011fffffffff",-120.356,-9.885
3,"839012fffffffff",-119.009,-10.246
3,"839013fffffffff",-119.594,-9.594
3,"839014fffffffff",-119.973,-11.473
3,"839015fffffffff",-120.544,-10.817
3,"839016fffffffff",-119.199,-11.194
3,"839018fffffffff",-121.119,-8.55
3,"839019fffffffff",-121.963,-8.077
3,"83901afffffffff",-120.305,-8.212
3,"83901bfffffffff",-121.154,-7.737
3,"83901cfffffffff",-121.084,-9.349
3,"83901dfffffffff",-121.922,-8.882
3,"83901efffffffff",-120.276,-9.02
3,"839020fffffffff",-123.571,-11.556
3,"839021fffffffff",-123.968,-10.683
3,"839022fffffffff",-122.717,-11.759
3,"839023fffffffff",-123.115,-10.893
3,"839024fffffffff",-124.036,-12.231
3,"839025fffffffff",-124.436,-11.348
3,"839026fffffffff",-123.17,-12.432
3,"839028fffffffff",-123.445,-9.177
3,"839029fffffffff",-123.512,-8.307
3,"83902afffffffff",-122.666,-9.396
3,"83902bfffffffff",-122.728,-8.535
3,"83902cfffffffff",-124.167,-9.82
3,"83902dfffffffff",-124.238,-8.953
3,"83902efffffffff",-123.379,-10.035
3,"839030fffffffff",-121.294,-12.402
3,"839031fffffffff",-121.802,-11.775
3,"839032fffffffff",-120.318,-12.291
3,"839033fffffffff",-120.838,-11.666
3,"839034fffffffff",-121.759,-13.147
3,"839035fffffffff",-122.267,-12.508
3,"839036fffffffff",-120.774,-13.039
3,"839080fffffffff",-116.419,-8.356
3,"839081fffffffff",-117.041,-7.704
3,"839082fffffffff",-115.594,-8.029
3,"839083fffffffff",-116.228,-7.375
3,"839084fffffffff",-116.61,-9.336
3,"839085fffffffff",-117.232,-8.677
3,"839086fffffffff",-115.785,-9.017
3,"839088fffffffff",-117.815,-6.309
3,"839089fffffffff",-118.684,-5.819
3,"83908afffffffff",-116.955,-5.936
3,"83908bfffffffff",-117.827,-5.444
3,"83908cfffffffff",-117.803,-7.158
3,"83908dfffffffff",-118.665,-6.675
3,"83908efffffffff",-116.949,-6.794
3,"839090fffffffff",-114.097,-8.359
3,"839091fffffffff",-114.756,-7.695
3,"839092fffffffff",-113.234,-8.019
3,"839093fffffffff",-113.905,-7.353
3,"839094fffffffff",-114.289,-9.363
3,"839095fffffffff",-114.947,-8.692
3,"839096fffffffff",-113.426,-9.032
3,"839098fffffffff",-115.213,-6.048
3,"839099fffffffff",-116.085,-5.557
3,"83909afffffffff",-114.374,-5.696
3,"83909bfffffffff",-115.205,-5.172
3,"83909cfffffffff",-115.403,-7.039
3,"83909dfffffffff",-116.086,-6.424
3,"83909efffffffff",-114.565,-6.696
3,"8390a0fffffffff",-117.614,-10.613
3,"8390a1fffffffff",-118.222,-9.95
3,"8390a2fffffffff",-116.802,-10.312
3,"8390a3fffffffff",-117.422,-9.646
3,"8390a4fffffffff",-117.806,-11.576
3,"8390a5fffffffff",-118.413,-10.907
3,"8390a6fffffffff",-116.994,-11.285
3,"8390a8fffffffff",-118.63,-8.341
3,"8390a9fffffffff",-119.481,-7.867
3,"8390aafffffffff",-117.842,-8.026
3,"8390abfffffffff",-118.647,-7.516
3,"8390acfffffffff",-118.819,-9.295
3,"8390adfffffffff",-119.458,-8.684
3,"8390aefffffffff",-118.032,-8.989
3,"8390b0fffffffff",-115.332,-10.679
3,"8390b1fffffffff",-115.977,-10.003
3,"8390b2fffffffff",-114.482,-10.365
3,"8390b3fffffffff",-115.139,-9.687
3,"8390b4fffffffff",-115.526,-11.668
3,"8390b5fffffffff",-116.17,-10.986
3,"8390b6fffffffff",-114.676,-11.363
3,"8390c0fffffffff",-122.132,-4.71
3,"8390c1fffffffff",-123.001,-4.213
3,"8390c2fffffffff",-121.301,-4.332
3,"8390c3fffffffff",-122.176,-3.831
3,"8390c4fffffffff",-122.089,-5.574
3,"8390c5fffffffff",-122.952,-5.082
3,"8390c6fffffffff",-121.263,-5.206
3,"8390c8fffffffff",-123.927,-2.825
3,"8390c9fffffffff",-124.753,-2.53
3,"8390cafffffffff",-123.102,-2.43
3,"8390cbfffffffff",-123.984,-1.922
3,"8390ccfffffffff",-123.856,-3.768
3,"8390cdfffffffff",-124.677,-3.483
3,"8390cefffffffff",-123.051,-3.329
3,"8390d0fffffffff",-119.579,-4.449
3,"8390d1fffffffff",-120.458,-3.948
3,"8390d2fffffffff",-118.721,-4.061
3,"8390d3fffffffff",-119.605,-3.557
3,"8390d4fffffffff",-119.554,-5.326
3,"8390d5fffffffff",-120.427,-4.831
3,"8390d6fffffffff",-118.702,-4.948
3,"8390d8fffffffff",-121.377,-2.54
3,"8390d9fffffffff",-122.265,-2.029
3,"8390dafffffffff",-120.523,-2.136
3,"8390dbfffffffff",-121.416,-1.622
3,"8390dcfffffffff",-121.339,-3.444
3,"8390ddfffffffff",-122.22,-2.938
3,"8390defffffffff",-120.49,-3.049
3,"8390e0fffffffff",-122.855,-6.776
3,"8390e1fffffffff",-123.648,-6.528
3,"8390e2fffffffff",-122.046,-6.423
3,"8390e3fffffffff",-122.903,-5.936
3,"8390e4fffffffff",-122.791,-7.662
3,"8390e5fffffffff",-123.579,-7.423
3,"8390e6fffffffff",-122.004,-7.258
3,"8390e8fffffffff",-124.528,-5.356
3,"8390e9fffffffff",-125.353,-5.085
3,"8390eafffffffff",-123.786,-4.7
3,"8390ebfffffffff",-124.602,-4.425
3,"8390ecfffffffff",-124.454,-6.274
3,"8390edfffffffff",-125.275,-6.014
3,"8390eefffffffff",-123.716,-5.62
3,"8390f0fffffffff",-120.365,-6.551
3,"8390f1fffffffff",-121.227,-6.064
3,"8390f2fffffffff",-119.53,-6.189
3,"8390f3fffffffff",-120.396,-5.699
3,"8390f4fffffffff",-120.335,-7.389
3,"8390f5fffffffff",-121.19,-6.908
3,"8390f6fffffffff",-119.505,-7.035
3,"839100fffffffff",-125.091,-15.24
3,"839101fffffffff",-125.501,-14.325
3,"839102fffffffff",-124.181,-15.428
3,"839103fffffffff",-124.594,-14.521
3,"839104fffffffff",-125.601,-15.97
3,"839105fffffffff",-126.013,-15.046
3,"839106fffffffff",-124.677,-16.156
3,"839108fffffffff",-125.405,-12.713
3,"839109fffffffff",-125.804,-11.812
3,"83910afffffffff",-124.513,-12.918
3,"83910bfffffffff",-124.915,-12.024
3,"83910cfffffffff",-125.907,-13.412
3,"83910dfffffffff",-126.308,-12.501
3,"83910efffffffff",-125.001,-13.616
3,"839110fffffffff",-122.696,-16.131
3,"839111fffffffff",-123.214,-15.443
3,"839112fffffffff",-121.668,-16.03
3,"839113fffffffff",-122.2,-15.344
3,"839114fffffffff",-123.202,-16.928
3,"839115fffffffff",-123.72,-16.227
3,"839116fffffffff",-122.165,-16.83
3,"839118fffffffff",-123.226,-14.005
3,"839119fffffffff",-123.633,-13.117
3,"83911afffffffff",-122.234,-13.903
3,"83911bfffffffff",-122.741,-13.252
3,"83911cfffffffff",-123.698,-14.71
3,"83911dfffffffff",-124.108,-13.813
3,"83911efffffffff",-122.719,-14.668
3,"839120fffffffff",-127.074,-16.521
3,"839121fffffffff",-127.485,-15.578
3,"839122fffffffff",-126.123,-16.712
3,"839123fffffffff",-126.537,-15.778
3,"839124fffffffff",-127.624,-17.274
3,"839125fffffffff",-128.037,-16.323
3,"839126fffffffff",-126.658,-17.464
3,"839128fffffffff",-127.351,-13.914
3,"839129fffffffff",-127.752,-12.986
3,"83912afffffffff",-126.421,-14.123
3,"83912bfffffffff",-126.824,-13.202
3,"83912cfffffffff",-127.892,-14.638
3,"83912dfffffffff",-128.293,-13.699
3,"83912efffffffff",-126.947,-14.845
3,"839130fffffffff",-124.763,-17.821
3,"839131fffffffff",-125.184,-16.896
3,"839132fffffffff",-123.72,-17.734
3,"839133fffffffff",-124.236,-17.02
3,"839134fffffffff",-125.28,-18.581
3,"839135fffffffff",-125.704,-17.646
3,"839136fffffffff",-124.248,-18.548
3,"839140fffffffff",-127.455,-8.903
3,"839141fffffffff",-127.545,-7.996
3,"839142fffffffff",-126.613,-9.141
3,"839143fffffffff",-126.698,-8.244
3,"839144fffffffff",-128.217,-9.561
3,"839145fffffffff",-128.31,-8.658
3,"839146fffffffff",-127.366,-9.796
3,"839148fffffffff",-126.87,-6.411
3,"839149fffffffff",-126.957,-5.476
3,"83914afffffffff",-126.026,-6.673
3,"83914bfffffffff",-126.109,-5.748
3,"83914cfffffffff",-127.635,-7.076
3,"83914dfffffffff",-127.727,-6.144
3,"83914efffffffff",-126.783,-7.334
3,"839150fffffffff",-125.705,-10.247
3,"839151fffffffff",-125.784,-9.373
3,"839152fffffffff",-124.831,-10.468
3,"839153fffffffff",-124.969,-9.6
3,"839154fffffffff",-126.199,-10.915
3,"839155fffffffff",-126.529,-10.024
3,"839156fffffffff",-125.312,-11.134
3,"839158fffffffff",-125.12,-7.832
3,"839159fffffffff",-125.197,-6.929
3,"83915afffffffff",-124.309,-8.072
3,"83915bfffffffff",-124.381,-7.179
3,"83915cfffffffff",-125.864,-8.486
3,"83915dfffffffff",-125.945,-7.586
3,"83915efffffffff",-125.044,-8.723
3,"839160fffffffff",-129.854,-9.981
3,"839161fffffffff",-129.957,-9.073
3,"839162fffffffff",-128.925,-10.223
3,"839163fffffffff",-129.08,-9.32
3,"839164fffffffff",-130.413,-10.663
3,"839165fffffffff",-130.738,-9.737
3,"839166fffffffff",-129.471,-10.904
3,"839168fffffffff",-129.279,-7.482
3,"839169fffffffff",-129.38,-6.543
3,"83916afffffffff",-128.405,-7.742
3,"83916bfffffffff",-128.501,-6.813
3,"83916cfffffffff",-130.061,-8.151
3,"83916dfffffffff",-130.166,-7.216
3,"83916efffffffff",-129.179,-8.408
3,"839170fffffffff",-127.616,-11.37
3,"839171fffffffff",-128.006,-10.459
3,"839172fffffffff",-126.705,-11.594
3,"839173fffffffff",-127.098,-10.69
3,"839174fffffffff",-128.147,-12.061
3,"839175fffffffff",-128.538,-11.14
3,"839176fffffffff",-127.222,-12.284
3,"839180fffffffff",-118.115,-14.894
3,"839181fffffffff",-118.685,-14.228
3,"839182fffffffff",-117.089,-14.77
3,"839183fffffffff",-117.671,-14.106
3,"839184fffffffff",-118.568,-15.693
3,"839185fffffffff",-119.139,-15.014
3,"839186fffffffff",-117.531,-15.571
3,"839188fffffffff",-118.796,-12.81
3,"839189fffffffff",-119.39,-12.137
3,"83918afffffffff",-117.998,-12.535
3,"83918bfffffffff",-118.604,-11.86
3,"83918cfffffffff",-119.242,-13.572
3,"83918dfffffffff",-119.786,-12.926
3,"83918efffffffff",-118.24,-13.453
3,"839190fffffffff",-115.456,-15.31
3,"839191fffffffff",-116.109,-14.606
3,"839192fffffffff",-114.593,-15.038
3,"839193fffffffff",-115.26,-14.331
3,"839194fffffffff",-115.884,-16.126
3,"839195fffffffff",-116.493,-15.443
3,"839196fffffffff",-114.834,-15.989
3,"839198fffffffff",-116.556,-12.939
3,"839199fffffffff",-117.187,-12.254
3,"83919afffffffff",-115.719,-12.652
3,"83919bfffffffff",-116.363,-11.964
3,"83919cfffffffff",-116.751,-13.908
3,"83919dfffffffff",-117.38,-13.218
3,"83919efffffffff",-115.914,-13.632
3,"8391a0fffffffff",-120.079,-16.618
3,"8391a1fffffffff",-120.637,-15.923
3,"8391a2fffffffff",-119.032,-16.503
3,"8391a3fffffffff",-119.604,-15.811
3,"8391a4fffffffff",-120.564,-17.435
3,"8391a5fffffffff",-121.123,-16.727
3,"8391a6fffffffff",-119.506,-17.323
3,"8391a8fffffffff",-120.707,-14.458
3,"8391a9fffffffff",-121.239,-13.797
3,"8391aafffffffff",-119.697,-14.345
3,"8391abfffffffff",-120.242,-13.687
3,"8391acfffffffff",-121.183,-15.239
3,"8391adfffffffff",-121.715,-14.565
3,"8391aefffffffff",-120.162,-15.129
3,"8391b0fffffffff",-117.384,-17.082
3,"8391b1fffffffff",-117.983,-16.383
3,"8391b2fffffffff",-116.322,-16.952
3,"8391b3fffffffff",-116.934,-16.257
3,"8391b4fffffffff",-117.846,-17.918
3,"8391b5fffffffff",-118.446,-17.205
3,"8391b6fffffffff",-116.771,-17.791
3,"839200fffffffff",-105.085,-10.77
3,"839201fffffffff",-104.28,-11.489
3,"839202fffffffff",-106.069,-11.135
3,"839203fffffffff",-105.275,-11.854
3,"839204fffffffff",-104.895,-9.683
3,"839205fffffffff",-104.091,-10.397
3,"839206fffffffff",-105.878,-10.056
3,"839208fffffffff",-103.652,-13.306
3,"839209fffffffff",-102.822,-14.039
3,"83920afffffffff",-104.66,-13.663
3,"83920bfffffffff",-103.842,-14.395
3,"83920cfffffffff",-103.462,-12.214
3,"83920dfffffffff",-102.633,-12.942
3,"83920efffffffff",-104.47,-12.578
3,"839210fffffffff",-107.811,-10.779
3,"839211fffffffff",-107.041,-11.492
3,"839212fffffffff",-108.76,-11.128
3,"839213fffffffff",-108.003,-11.84
3,"839214fffffffff",-107.619,-9.714
3,"839215fffffffff",-106.85,-10.421
3,"839216fffffffff",-108.567,-10.072
3,"839218fffffffff",-106.453,-13.282
3,"839219fffffffff",-105.659,-14.01
3,"83921afffffffff",-107.428,-13.621
3,"83921bfffffffff",-106.646,-14.348
3,"83921cfffffffff",-106.26,-12.21
3,"83921dfffffffff",-105.466,-12.934
3,"83921efffffffff",-107.234,-12.558
3,"839220fffffffff",-103.715,-8.207
3,"839221fffffffff",-102.9,-8.915
3,"839222fffffffff",-104.707,-8.594
3,"839223fffffffff",-103.902,-9.303
3,"839224fffffffff",-103.529,-7.109
3,"839225fffffffff",-102.714,-7.812
3,"839226fffffffff",-104.519,-7.504
3,"839228fffffffff",-102.259,-10.736
3,"839229fffffffff",-101.419,-11.46
3,"83922afffffffff",-103.274,-11.117
3,"83922bfffffffff",-102.445,-11.841
3,"83922cfffffffff",-102.073,-9.629
3,"83922dfffffffff",-101.234,-10.348
3,"83922efffffffff",-103.086,-10.017
3,"839230fffffffff",-106.469,-8.273
3,"839231fffffffff",-105.688,-8.975
3,"839232fffffffff",-107.428,-8.647
3,"839233fffffffff",-106.659,-9.348
3,"839234fffffffff",-106.279,-7.197
3,"839235fffffffff",-105.499,-7.892
3,"839236fffffffff",-107.237,-7.578
3,"839240fffffffff",-99.198,-15.882
3,"839241fffffffff",-98.311,-16.62
3,"839242fffffffff",-100.26,-16.25
3,"839243fffffffff",-99.383,-16.989
3,"839244fffffffff",-99.015,-14.769
3,"839245fffffffff",-98.129,-15.505
3,"839246fffffffff",-100.075,-15.144
3,"839248fffffffff",-97.595,-18.467
3,"839249fffffffff",-96.684,-19.204
3,"83924afffffffff",-98.679,-18.829
3,"83924bfffffffff",-97.778,-19.568
3,"83924cfffffffff",-97.413,-17.358
3,"83924dfffffffff",-96.503,-18.095
3,"83924efffffffff",-98.495,-17.729
3,"839250fffffffff",-102.169,-15.868
3,"839251fffffffff",-101.314,-16.608
3,"839252fffffffff",-103.202,-16.216
3,"839253fffffffff",-102.359,-16.956
3,"839254fffffffff",-101.98,-14.774
3,"839255fffffffff",-101.126,-15.511
3,"839256fffffffff",-103.011,-15.13
3,"839258fffffffff",-100.635,-18.44
3,"839259fffffffff",-99.756,-19.181
3,"83925afffffffff",-101.693,-18.78
3,"83925bfffffffff",-100.824,-19.523
3,"83925cfffffffff",-100.447,-17.348
3,"83925dfffffffff",-99.569,-18.089
3,"83925efffffffff",-101.503,-17.698
3,"839260fffffffff",-97.767,-13.259
3,"839261fffffffff",-96.873,-13.991
3,"839262fffffffff",-98.832,-13.65
3,"839263fffffffff",-97.947,-14.385
3,"839264fffffffff",-97.588,-12.128
3,"839265fffffffff",-96.695,-12.859
3,"839266fffffffff",-98.65,-12.527
3,"839268fffffffff",-96.146,-15.855
3,"839269fffffffff",-95.229,-16.589
3,"83926afffffffff",-97.232,-16.242
3,"83926bfffffffff",-96.324,-16.978
3,"83926cfffffffff",-95.969,-14.725
3,"83926dfffffffff",-95.054,-15.458
3,"83926efffffffff",-97.052,-15.12
3,"839270fffffffff",-100.753,-13.3
3,"839271fffffffff",-99.89,-14.033
3,"839272fffffffff",-101.792,-13.673
3,"839273fffffffff",-100.939,-14.408
3,"839274fffffffff",-100.568,-12.187
3,"839275fffffffff",-99.706,-12.918
3,"839276fffffffff",-101.605,-12.569
3,"839280fffffffff",-111.732,-13.152
3,"839281fffffffff",-111.013,-13.866
3,"839282fffffffff",-112.633,-13.459
3,"839283fffffffff",-111.927,-14.171
3,"839284fffffffff",-111.537,-12.128
3,"839285fffffffff",-110.818,-12.837
3,"839286fffffffff",-112.438,-12.445
3,"839288fffffffff",-110.479,-15.613
3,"839289fffffffff",-109.735,-16.342
3,"83928afffffffff",-111.406,-15.908
3,"83928bfffffffff",-110.676,-16.635
3,"83928cfffffffff",-110.282,-14.585
3,"83928dfffffffff",-109.539,-15.31
3,"83928efffffffff",-111.209,-14.89
3,"839290fffffffff",-114.202,-13.054
3,"839291fffffffff",-113.522,-13.758
3,"839292fffffffff",-115.064,-13.347
3,"839293fffffffff",-114.397,-14.049
3,"839294fffffffff",-114.007,-12.054
3,"839295fffffffff",-113.326,-12.753
3,"839296fffffffff",-114.87,-12.357
3,"839298fffffffff",-113.026,-15.472
3,"839299fffffffff",-112.321,-16.193
3,"83929afffffffff",-113.914,-15.751
3,"83929bfffffffff",-113.223,-16.47
3,"83929cfffffffff",-112.829,-14.469
3,"83929dfffffffff",-112.124,-15.185
3,"83929efffffffff",-113.718,-14.757
3,"8392a0fffffffff",-110.429,-10.765
3,"8392a1fffffffff",-109.698,-11.469
3,"8392a2fffffffff",-111.342,-11.099
3,"8392a3fffffffff",-110.623,-11.803
3,"8392a4fffffffff",-110.236,-9.723
3,"8392a5fffffffff",-109.504,-10.422
3,"8392a6fffffffff",-111.149,-10.067
3,"8392a8fffffffff",-109.148,-13.229
3,"8392a9fffffffff",-108.391,-13.951
3,"8392aafffffffff",-110.087,-13.552
3,"8392abfffffffff",-109.343,-14.273
3,"8392acfffffffff",-108.953,-12.181
3,"8392adfffffffff",-108.197,-12.898
3,"8392aefffffffff",-109.892,-12.513
3,"8392b0fffffffff",-112.937,-10.73
3,"8392b1fffffffff",-112.243,-11.425
3,"8392b2fffffffff",-113.813,-11.051
3,"8392b3fffffffff",-113.131,-11.744
3,"8392b4fffffffff",-112.744,-9.713
3,"8392b5fffffffff",-112.049,-10.402
3,"8392b6fffffffff",-113.619,-10.043
3,"8392c0fffffffff",-106.436,-18.252
3,"8392c1fffffffff",-105.628,-18.995
3,"8392c2fffffffff",-107.427,-18.552
3,"8392c3fffffffff",-106.632,-19.294
3,"8392c4fffffffff",-106.24,-17.202
3,"8392c5fffffffff",-105.433,-17.943
3,"8392c6fffffffff",-107.231,-17.512
3,"8392c8fffffffff",-105.003,-20.784
3,"8392c9fffffffff",-104.169,-21.53
3,"8392cafffffffff",-106.021,-21.073
3,"8392cbfffffffff",-105.2,-21.819
3,"8392ccfffffffff",-104.807,-19.739
3,"8392cdfffffffff",-103.974,-20.484
3,"8392cefffffffff",-105.824,-20.039
